20020118,22.76645724,11.1336
20020122,20.63489643,14.28
20020123,18.46017237,8.8152
20020124,23.34963152,12.5704
20020125,20.77153419,8.684
20020128,13.64284833,8.6488
20020129,27.60400604,9.4704
20020130,33.71935909,30.2992
20020131,30.4238691,15.524
20020201,24.81853383,7.5408
20020204,20.56580909,5.8376
20020205,21.88531724,13.9848
20020206,25.09543306,8.46
20020207,19.54112796,14.364
20020208,23.11109808,9.2464
20020211,15.98660504,10.92
20020212,14.91098355,3.848
20020213,15.29326784,7.172
20020214,18.32054103,5.6736
20020215,18.11644802,4.568
20020219,19.62835225,6.2832
20020220,16.52064175,5.9576
20020221,22.2717869,14.4584
20020222,34.1688002,9.1168
20020225,23.08979176,10.6168
20020226,24.79772173,8.8704
20020227,26.23410694,5.2328
20020228,25.64376585,10.3616
20020301,25.92351795,7.3616
20020304,20.17543939,7.068
20020305,16.75222744,9.732
20020306,23.38685479,10.8584
20020307,25.9024693,8.5032
20020308,20.94365429,8.6328
20020311,20.64468917,5.9072
20020312,23.82406683,6.7232
20020313,22.19489361,15.6176
20020314,28.75258158,27.6688
20020315,23.21675838,14.1088
20020318,19.92192369,11.7256
20020319,13.82910548,9.3056
20020320,20.2793755,8.88
20020321,26.71212173,10.36
20020322,30.85577338,40.0576
20020325,19.50258844,12.4048
20020326,16.60813456,13.7696
20020327,15.08849656,8.2064
20020328,21.05811689,6.5352
20020401,24.07986061,10.5104
20020402,21.36031435,16.1952
20020403,65.59047083,23.524
20020404,15.87319395,15.2832
20020405,18.13498472,8.3464
20020408,21.02971768,7.4568
20020409,16.44366295,8.4648
20020410,16.52586108,9.0936
20020411,14.9670079,12.3928
20020412,15.59814369,8.2928
20020415,23.1251892,7.7424
20020416,21.12944319,10.8928
20020417,20.02839851,10.264
20020418,32.18881169,22.2056
20020419,25.9798986,21.1328
20020422,20.99351068,11.4856
20020423,21.40438261,9.9208
20020424,26.52222509,10.8336
20020425,24.67659486,12.3488
20020426,20.83578354,7.8608
20020429,18.06215022,8.4944
20020430,24.40050325,10.1
20020501,33.6393,11.8864
20020502,26.35710426,9.044
20020503,18.95445948,8.256
20020506,28.49967037,6.0216
20020507,20.0579144,8.5656
20020508,29.96668425,10.9968
20020509,22.35926044,9.4056
20020510,29.46143521,19.5104
20020513,22.14719803,12.1368
20020514,20.02191159,15.284
20020515,21.24561861,6.9512
20020516,23.70462559,12.0536
20020517,17.87957144,7.3032
20020520,23.49243063,8.8376
20020521,30.60716975,7.1896
20020522,24.58736653,12.2584
20020523,26.79372763,17.0808
20020524,18.52212095,4.0256
20020528,22.30993537,6.7288
20020529,20.21266592,6.9344
20020530,16.87228037,9.376
20020531,18.46387048,5.0376
20020603,24.45015091,6.5272
20020604,33.4569158,19.2488
20020605,23.12067922,20.8912
20020606,27.70564509,6.7128
20020607,20.55602423,8.8672
20020610,18.92063793,5.5208
20020611,20.36727153,9.3064
20020612,19.77889334,12.5584
20020613,18.23539694,11.1192
20020614,16.77496068,20.86
20020617,25.84493239,10.8368
20020618,26.51611821,11.2376
20020619,24.2201586,11.42
20020620,29.22330441,13.9584
20020621,22.14194054,19.216
20020624,34.49352829,13.4024
20020625,25.80492775,11.7872
20020626,37.5321735,10.1504
20020627,32.47874398,11.2664
20020628,40.82449683,31.5864
20020701,29.26497689,13.4392
20020702,25.86891728,16.8272
20020703,20.48798814,18.3144
20020708,23.44221337,10.1448
20020709,23.01087009,13.3488
20020710,26.57848821,13.484
20020711,31.83435373,17.7832
20020712,30.57207976,12.8912
20020715,34.14424935,11.336
20020716,34.83265492,20.2
20020717,34.26111218,25.8584
20020718,34.67777188,15.3088
20020719,32.96108577,12.7992
20020722,49.61363639,16.316
20020723,44.40709698,19.668
20020724,52.99660938,19.936
20020725,51.11313687,13.02
20020726,44.70923039,9.7024
20020729,33.10995663,12.6168
20020730,34.94497887,12.8328
20020731,39.02525112,15.9024
20020801,38.94312497,27.7528
20020802,38.27515802,11.8888
20020805,40.16228291,12.4472
20020806,36.66682032,15.4328
20020807,41.38379517,12.588
20020808,28.96777759,11.8688
20020809,30.9233495,12.5232
20020812,20.37701622,16.0488
20020813,40.48560877,16.0704
20020814,33.20763072,9.7112
20020815,59.09179459,51.6824
20020816,34.95141824,24.3632
20020819,36.35924365,23.7512
20020820,33.90617399,20.2896
20020821,39.80892339,16.076
20020822,29.99712525,15.8656
20020823,21.55462066,10.0528
20020826,23.47146398,15.1656
20020827,24.31160162,18.448
20020828,25.79670383,9.8624
20020829,29.96275738,21.7072
